,arike_abundance,li_complete,li_minimal,li_without_methionine,valgepea_11_abundance,valgepea_21_abundance,valgepea_31_abundance,lu_abundance,valgepea_40_abundance,valgepea_48_abundance,Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose,minimal_0.21_1,minimal_0.31_1,minimal_0.41_1,minimal_0.51_1,minimal_0.22_2,minimal_0.26_2,minimal_0.36_2,minimal_0.46_2,minimal_0.51_2,rich_0.22_1,rich_0.25_1,rich_0.35_1,rich_0.45_1,rich_0.55_1,rich_0.65_1,rich_0.74_1,rich_0.82_1,rich_0.22_2,rich_0.42_2,rich_0.53_2,rich_0.63_2,rich_0.73_2,rich_0.78_2,Accession
13,0.00783090092169214,0.0007022040064685993,0.0030996749615540766,0.0014558476435397529,0.00782983964142967,0.007937229791721344,0.005586580371124286,0.0013561091983106187,0.0044318711816806146,0.004394554916368693,0.0042091496135167085,0.0022286040139324883,0.0022543834991996872,0.005931635069634349,0.003778106570244128,0.004295739786259724,0.0040190127951519805,0.007124720415060606,0.005417493919225457,0.006429381492417501,0.00849938009814953,0.00898278495595345,0.002608666380385208,0.003968529207190364,0.005066384579464786,0.0033271669882586914,0.0027938155029672436,0.004464561264845062,0.006255409206124721,0.005000494040026654,0.0030018158569062145,0.0033814058670203003,0.007805020952742911,0.006607531709367774,0.00560852612656984,0.004347889065299288,0.007556848448806991,0.006666263799893707,0.005970385782595065,0.005137067208700266,0.004276667956968196,0.008180988626375356,0.007518548827358754,0.005730712241231949,0.004343885429988197,0.003675240608200903,0.002700750213360682,0.0026885173265414736,0.0024893533168910045,0.009035149481825069,0.004803483796481483,0.0038549403225224426,0.003078633973203361,0.002753543264958641,0.0026743920222453946,b3495
14,0.007822961673381803,3.074739436608131e-05,0.0002879120140884662,3.338968440529657e-05,0.007821901469083225,0.0,0.0,0.0008326689253345637,0.0,0.0,0.0012808623448538788,0.002709937964507239,0.0029475595889812698,0.0077527510997852005,0.01177714018155914,0.0068164561038626895,0.006441307188618384,0.011409180664657818,0.007326938497313191,0.013407004817521748,0.017802755610988846,0.019975703608344112,0.0011971783388736727,0.001197209928426078,0.0006697932155901789,0.0005852606991394132,0.0006616931454395486,0.002232280632422531,0.012012198837848268,0.013421239414790107,0.010903040593090703,0.0033208795090187157,0.007732206462981711,0.005625920412020856,0.0029121910617567375,0.0012100954414640663,0.006258956034507616,0.005778507109980995,0.003772624001372625,0.0020507674423795334,0.0011892427476406391,0.0065675875728434625,0.005897313467423773,0.004752242642038181,0.004617009576270822,0.003301700479689019,0.0021375314814009155,0.0013927193534033768,0.0006053404237466597,0.005338354414324889,0.005439086113616838,0.004108155987196934,0.002542447023709713,0.001604600799642919,0.0010100703531610228,b1415
15,0.007663709692567259,2.3877706255461345e-05,0.000765277242385775,4.9271310798646804e-05,0.007662671070840929,0.004506188305092342,0.0028329667490501033,,0.0022953085039590154,0.0016128939192764653,0.0008005389655336998,0.00022870318345219272,0.0002713378477568529,0.0014881119560660931,0.0010834968967033541,0.0013632912207724767,0.000925370891885965,0.0007269140423473032,0.0007726589688075305,0.0010765475987303515,0.0019181033464742163,0.002525230456149119,0.006414511099644294,0.0062447061081486125,0.0026619986773458886,0.000978106921849475,0.001809444835986071,0.0007426625950174052,0.0010335023905770444,0.0032633094222251596,0.0009325579400898589,0.0005608775841476633,0.0031064272396440613,0.001794133205322243,0.0013770065611897896,0.000845696232257879,0.0029414386987949258,0.0024854604171702915,0.0016158916442263855,0.0010591900974461035,0.0008058955411214613,0.0034245986714825766,0.0031223130293920828,0.0016336228198337989,0.0010937723705326118,0.0005203766466090682,0.00030288202765519593,0.00021646686466564636,0.00017097237419271075,0.00438590282821011,0.0012442900973121903,0.0006497099736973966,0.0003675879281825897,0.00026635971114279,0.00021620503420808983,b1482
16,0.007539950821846326,3.955610734663434e-05,0.0033776344615753357,6.113469436958313e-05,0.007539395923814575,0.002902975639535533,0.0,,0.0,0.0011985149771914347,0.0001735905546314306,0.00021117483727523887,0.00019608765062281228,0.003574590607753285,0.0005888570090779366,0.0006587715966148894,0.0002685390039197835,0.00015838060922660066,0.0006971692994412546,0.001096483665373491,0.0013840206781445235,0.0018342469979988776,0.02010077210948433,0.022096652382680066,0.0019406829067102097,0.0004569843815198117,0.010946528578877507,0.0006009986318059797,0.00027560063748721187,0.0015910662854630125,0.0004917967246244454,0.00037001780191610133,0.0005641445359694443,0.00033900405223902507,0.0002626166400581166,0.00026935493368002806,0.0005003141303276863,0.0003815143575050195,0.0003081291401394163,0.0002697855464440958,0.0002445501837982442,0.0013261984657319678,0.0008506446796335196,0.0005220602862406692,,,0.00016249236175703882,0.0001088471915289139,,0.0012945903737159093,0.0003692296738637671,0.00028489398908576434,0.000184598906387022,,0.00012683998071232947,b3510
17,0.007319986942187637,0.000137726166475754,0.004352803116700989,0.0065987200939888226,0.007319461854688077,0.00880321024314402,0.008712312065911805,0.009860010287362782,0.00887701455539094,0.009073806525981488,0.017653990871506833,0.0034778464636900093,0.012645780016286388,0.019876180671932708,0.018325230122506034,0.017018266245885427,0.017872359382504695,0.0169934209899756,0.014076603052413792,0.012360361318756107,0.01073908161049968,0.010553201906294973,0.02098757087902049,0.022096652382680066,0.020952505718464763,0.020764728914675293,0.0327578952248501,0.01691381863797078,0.01731569794738881,0.015802427052898048,0.01962547306756329,0.017431591104448398,0.008628017537896842,0.009264955764510759,0.009135598681010373,0.009316067335386978,0.008807213604660385,0.009126951691847471,0.009527278734548976,0.00916614112744748,0.009424405186249745,0.005832334539085269,0.006127735349407418,0.006349718467801886,0.006438502161031232,0.006714713969041022,0.006392780473121355,0.005949274665012973,0.00570703250520338,0.006497208296802494,0.006511085391551594,0.006630461667295078,0.006456738046091292,0.00603086152701022,0.005787340183316211,b2414
18,0.006986071498544382,9.085716533400603e-06,0.0006799699789521887,8.99321012635495e-06,0.006985124713510594,0.0032935779840472623,0.0037440248091425076,,0.003192352541730781,0.0009154451221945331,0.00027808195644849246,8.59723645824181e-05,0.00017142057355401674,0.000582757129648199,0.0007301826912566127,0.0008692125233112584,0.0005307274232874922,0.0003244636189020571,0.000411196669606742,0.0008024266823869787,0.0011485648781282929,0.0014887552689237566,0.002822976083023173,0.0023796394873654564,0.000691260946859146,0.00024332413998467514,0.0006739467222069778,0.00015454250532155513,0.0005620802475067921,0.0013313003613057213,0.0004825175411409479,0.0002477545587530291,0.00021865012703941748,5.496322286388807e-05,5.715692775129108e-05,3.1516670921347275e-05,0.0001310643642192417,0.0001320760172292332,7.191724486037156e-05,3.315694763713892e-05,3.179735928196905e-05,0.0002342950918615779,0.00017453669081993962,7.210861176538647e-05,5.8442144419907626e-05,,,,,0.0003431462844077711,0.00010834319670590626,5.005126632592587e-05,3.330087427122982e-05,1.9118663230460432e-05,1.270327957455696e-05,b0329
19,0.006986071498544382,0.0058820042425866016,0.008913542688021575,0.007740188072898857,0.006985124713510594,0.008245433264368579,0.009966331936154479,0.016307497599075516,0.009511737621281642,0.009221848806468388,0.003037834706051618,0.003978656354461341,0.003903018523545107,0.0024923273669778985,0.003217514697601926,0.0034311020657026427,0.0029893108713376754,0.0022673941320902283,0.0027709149226202465,0.0025219124303590902,0.002348815175772326,0.0020164153642384646,0.0022982868110475894,0.0020101302501969323,0.0035464692056253297,0.0020965160660955905,0.003794524272304921,0.0031852927485721207,0.0031050400769532254,0.0022188339355095695,0.0030621305495488454,0.0031312302539471593,0.008249596501669313,0.009634586281734917,0.009956061652077786,0.00923557645487013,0.0079404049309058,0.009007123413367447,0.010428754499850833,0.009344553862835031,0.008961402856881896,0.008521647623261365,0.009233359281820131,0.010850480977825698,0.011713178900488081,0.011859115668596624,0.011838027118342193,0.011499135073273095,0.00894043023421201,0.008897500732967243,0.011447046417211426,0.010970164432780335,0.01312004098877868,0.012245987111900416,0.011794756554791029,b1823
20,0.006517188833624402,0.02620259707451101,0.011433839152088975,0.014767903424404453,0.0065163055937589795,0.006522187626816721,0.008512726928366026,0.04421716759469694,0.009474002957667826,0.011380663160381799,0.0053088373503815175,0.008263363197727486,0.006307277934048997,0.0025755783854991133,0.0033494186676353913,0.003838259510832745,0.003760453281242731,0.003162798184253211,0.0028952508486352834,0.0021879833140861973,0.002021474185505799,0.0018656553370056325,0.005387302524931578,0.005106617657669539,0.005581610129918872,0.005291398101809102,0.0051056569864166915,0.00417264764368209,0.0033588827693755985,0.0026409535622651296,0.0033451456457950068,0.004006844899703001,0.009481710710354108,0.011114622284471857,0.0139624757667778,0.015723490360578015,0.009792443517086762,0.010304878794862747,0.012550524865826161,0.014879594319748063,0.01579461037125702,0.009358605319619654,0.00993850931707437,0.011674660643133763,0.01322390589276133,0.014957883514075941,0.017637975251612335,0.01866244696387,0.02111613385218522,0.009906031441096247,0.012512150101101056,0.0143177072012371,0.01659486972642768,0.01778224757179801,0.019084051834503853,b3986
21,0.006379419524708628,0.0032686973243119337,0.0024406763515292446,0.004547407133146561,0.006378554955983317,0.00660062501445707,0.005750095905499137,0.026132884234502888,0.005419218173066115,0.004796383963404596,0.0010744075590057712,0.0020449737206497073,0.0020420592915188006,0.0010926696180904494,0.0013802808292787275,0.0011802991106016853,0.0014470260515276655,0.0011361040661853367,0.0010790582150588014,0.0010416594821047553,0.0009303375512838397,0.0009296868346020898,0.0028747060112460244,0.002446151150055862,0.0012279542285820967,0.0033191497184075357,0.0016583173891881508,0.0014209324794842643,0.0011740224524538446,0.0009037689444636343,0.0016192175178674443,0.0010410533576266832,0.007245602138487896,0.006530941586953078,0.0057126213217769594,0.005228290569251523,0.007651398262171672,0.0071397590460367715,0.006464948864370269,0.00545940705574959,0.0053986351805316475,0.008111921460130279,0.008373687253913608,0.008230394098250951,0.008051709696771273,0.007441511848898461,0.006840410135714788,0.006227323627202153,0.005712575792755572,0.00862762797769502,0.007989810438052742,0.007517212547716597,0.006748155370985418,0.006329208781231384,0.005950865822856054,b4142
22,0.006334586122485256,0.0030039373285002204,0.0037737800661452256,0.0033572418781268203,0.006333727629792007,0.005652245691169902,0.005668638718338169,0.004559407199758906,0.005938915574699511,0.007524359298342224,0.011544614555591616,0.008430299827984598,0.009710710086580332,0.007596655440058037,0.007631586837650352,0.010705038444992413,0.009117624964171142,0.007124720415060606,0.008081835190975745,0.0059309798263386055,0.006144822097986407,0.006972651259516335,0.01692307651864674,0.017071326757187533,0.013996960787335063,0.01158495493502145,0.014867673144445592,0.015411322058455523,0.00915646854809563,0.010661226470619541,0.008258473300298427,0.016059660323079726,0.0045571978328899174,0.004367468735980349,0.005185299373389161,0.005833256097853037,0.004614773484233943,0.004372864091665881,0.004954950062278203,0.00594358569049809,0.006181831892279022,0.005903231697518184,0.0058087704028387,0.004938812146311315,0.004703641868759563,0.004763467377805148,0.00477886147885034,0.005186910586340786,0.005681609934986486,0.006839723849569548,0.004545449194160537,0.004488667484400695,0.0044725104725551025,0.0048430781026768165,0.00518449375548491,b2779
23,0.006258462741626744,0.005121740291441078,0.006602959913228548,0.0073052611235966255,0.006257614565529471,0.007924553042203806,0.007018543617010242,0.010349243135778289,0.00613149247865977,0.006191049152104574,0.008468859582751492,0.007456502818151453,0.007649916306148557,0.01014621788226929,0.009280386463068616,0.011757243078474564,0.008890818373022573,0.009098460530043585,0.007948618127388271,0.008771869322988235,0.009245947268932879,0.007852084751707516,0.00166274769288005,0.0014558663944440958,0.010905607484610752,0.011745300332045978,0.01061976653174691,0.009787692003698799,0.00924712665253217,0.008009449328181152,0.008072889630628783,0.008957900984230436,0.011976379632493246,0.011013748322281924,0.009431031577615856,0.008689189927005138,0.012630038206884735,0.01213540884690585,0.010563819850412432,0.009193366285448187,0.00909284849608598,0.014048428847141982,0.014154406042994642,0.011832522623696821,0.009922418634928936,0.00886262331463086,0.007847696137088168,0.007094693565307196,0.00723739525079004,0.014470361533906172,0.009933448745448764,0.008745986080475849,0.0074201231569495435,0.0070079787687021165,0.0067331507579207845,b0605
24,0.006164125791114919,0.00898715866929743,0.0045813554933169295,0.006994229994652126,0.006163290400001735,0.007092245206687343,0.008499200827176916,0.011941628046625989,0.009570291409647954,0.01015472433845335,0.004175442709704829,0.005787136515580244,0.00468362222825421,0.002190542424838634,0.002920730765026655,0.0037467634557473493,0.0035790080083238345,0.002561048149197376,0.0025977327399564496,0.0018939263310996848,0.0017917612098801612,0.0015892619537455765,0.004397043898949618,0.003170389254906209,0.004679965416624298,0.00436941206891812,0.004329597124481408,0.004550418212245858,0.003413277632037645,0.002976484547634823,0.0036699170677169067,0.004438599586780795,0.004233240873561807,0.005069312958037878,0.006228661344258472,0.007044165855907448,0.004305034990590511,0.004548085510685155,0.005859300185515099,0.006674720128006609,0.007184565856375244,0.004251746730043672,0.004568793462372259,0.00550616797067974,0.006200174321206963,0.007197145814368277,0.007893776343262122,0.008585639655521216,0.010264368346931126,0.004645393050448928,0.0059318739027439775,0.006854246037159838,0.007813554687105697,0.008296234045259468,0.009099172351121263,b2609
